time_utc,temperature_2m (°C),precipitation (mm),rain (mm),snowfall (cm),snowfall_height (m),freezing_level_height (m),weather_code (wmo code),wind_speed_10m (km/h),wind_speed_80m (km/h),wind_direction_10m (%),wind_direction_80m (%),wind_gusts_10m (km/h),gps_lat,gps_lon
1729054800,12.6,0.0,0.0,0.0,3270.0,3710.0,3,8.6,24.6,89,116,16.6,50.8357,4.3409
1729056600,12.1,0.0,0.0,0.0,3190.0,3690.0,3,7.2,22.8,83,129,13.3,50.8366,4.3372
1729060200,12.0,0.0,0.0,0.0,3090.0,3750.0,3,6.8,22.1,99,143,12.2,50.8357,4.341
1729062900,12.9,0.0,0.0,0.0,3100.0,3840.0,3,8.6,24.2,128,148,16.9,50.9112,4.0023
1729063800,13.1,0.0,0.0,0.0,3130.0,3850.0,3,9.4,25.3,134,151,18.4,51.3105,3.1357
1729063800,13.1,0.0,0.0,0.0,3130.0,3850.0,3,9.4,25.3,134,151,18.4,51.3105,3.1357
1729066500,14.1,0.0,0.0,0.0,3210.0,3850.0,3,10.8,26.0,150,158,22.0,50.8358,4.3411
1729066500,14.1,0.0,0.0,0.0,3210.0,3850.0,3,10.8,26.0,150,158,22.0,50.8358,4.3411
1729068300,15.2,0.0,0.0,0.0,3260.0,3840.0,3,10.1,24.2,159,160,23.8,50.8355,4.3367
1729070100,16.0,0.0,0.0,0.0,3320.0,3830.0,3,10.4,25.3,161,160,25.9,50.8358,4.3411
1729071000,16.4,0.0,0.0,0.0,3350.0,3830.0,3,11.2,26.7,159,159,27.0,50.8358,4.3411
1729071900,16.7,0.0,0.0,0.0,3370.0,3820.0,3,11.9,28.4,157,157,27.7,49.6801,5.8101
1729072800,17.0,0.0,0.0,0.0,3400.0,3820.0,3,12.6,29.1,155,156,28.8,50.8359,4.3412
1729077300,18.1,0.0,0.0,0.0,3110.0,3840.0,3,14.4,26.3,158,162,32.0,50.8356,4.3409
1729077300,18.1,0.0,0.0,0.0,3110.0,3840.0,3,14.4,26.3,158,162,32.0,50.8356,4.3409
1729080900,18.2,0.0,0.0,0.0,3220.0,3760.0,3,12.2,26.0,151,157,29.2,50.8358,4.3412
1729080900,18.2,0.0,0.0,0.0,3220.0,3760.0,3,12.2,26.0,151,157,29.2,50.8358,4.3412
1729084500,19.0,0.0,0.0,0.0,3240.0,3680.0,3,10.1,21.4,133,150,23.4,50.8626,4.727
1729088100,19.9,0.0,0.0,0.0,3130.0,3660.0,3,10.8,21.8,134,149,24.1,50.836,4.3412
1729088100,19.9,0.0,0.0,0.0,3130.0,3660.0,3,10.8,21.8,134,149,24.1,50.836,4.3412
1729090800,20.4,0.0,0.0,0.0,3050.0,3650.0,3,11.2,21.4,133,142,23.8,51.1995,3.2149
1729091700,20.4,0.0,0.0,0.0,3000.0,3640.0,3,10.8,21.4,133,142,23.0,50.8359,4.3412
1729093500,20.0,0.0,0.0,0.0,2890.0,3630.0,3,9.7,21.8,133,142,20.9,51.3344,3.2415
1729093500,20.0,0.0,0.0,0.0,2890.0,3630.0,3,9.7,21.8,133,142,20.9,51.3344,3.2415
1729094400,19.9,0.0,0.0,0.0,2830.0,3620.0,3,10.1,22.5,133,142,20.9,50.8771,4.3766
1729095300,19.9,0.0,0.0,0.0,2880.0,3590.0,2,11.5,24.2,134,142,22.7,50.8359,4.3374
1729098900,19.5,0.0,0.0,0.0,3040.0,3470.0,0,15.8,30.9,134,142,29.9,51.1717,4.4556
1729101600,18.5,0.0,0.0,0.0,3030.0,3430.0,3,11.9,27.7,130,144,24.8,51.0333,4.4903
1729102500,18.4,0.0,0.0,0.0,3020.0,3420.0,3,11.2,27.4,131,144,24.1,49.7203,5.6207
1729104300,18.1,0.0,0.0,0.0,3010.0,3400.0,1,10.8,26.7,132,145,23.4,50.8184,4.31
1729105200,18.0,0.0,0.0,0.0,3000.0,3390.0,0,10.8,26.7,132,145,23.4,51.136,4.4754
1729106100,18.0,0.0,0.0,0.0,2980.0,3420.0,0,11.2,27.4,141,150,23.8,50.8144,4.3132
1729108800,17.8,0.0,0.0,0.0,2920.0,3510.0,0,13.0,30.2,169,163,27.4,50.8357,4.341
1729108800,17.8,0.0,0.0,0.0,2920.0,3510.0,0,13.0,30.2,169,163,27.4,50.8357,4.341
1729109700,17.8,0.0,0.0,0.0,2870.0,3530.0,1,14.0,31.2,167,163,30.2,50.9208,3.2278
1729109700,17.8,0.0,0.0,0.0,2870.0,3530.0,1,14.0,31.2,167,163,30.2,50.9208,3.2278
1729109700,17.8,0.0,0.0,0.0,2870.0,3530.0,1,14.0,31.2,167,163,30.2,50.9208,3.2278
1729111500,17.9,0.0,0.0,0.0,2780.0,3570.0,3,16.9,33.7,164,164,37.1,49.6772,5.8185
1729112400,17.8,0.0,0.0,0.0,2730.0,3590.0,3,17.6,34.0,162,164,38.5,51.2248,4.4413
1729114200,17.2,0.0,0.0,0.0,2700.0,3580.0,2,16.2,31.9,161,162,35.3,50.8358,4.3411
1729117800,16.4,0.0,0.0,0.0,2730.0,3560.0,2,15.5,30.9,158,158,31.7,50.9356,5.3135
1729121400,16.4,0.0,0.0,0.0,2930.0,3550.0,3,12.6,27.4,145,153,26.6,51.2269,2.9271
1729121400,16.4,0.0,0.0,0.0,2930.0,3550.0,3,12.6,27.4,145,153,26.6,51.2269,2.9271
1729121400,16.4,0.0,0.0,0.0,2930.0,3550.0,3,12.6,27.4,145,153,26.6,51.2269,2.9271
1729122300,16.5,0.0,0.0,0.0,3000.0,3560.0,3,10.4,24.6,140,151,23.4,51.2248,4.4413
1729124100,16.5,0.0,0.0,0.0,3080.0,3520.0,3,8.6,22.5,138,152,20.2,49.6801,5.8099
1729125000,16.4,0.0,0.0,0.0,3100.0,3480.0,3,9.0,22.8,142,155,20.2,50.8144,4.3133
1729126800,16.3,0.0,0.0,0.0,3120.0,3390.0,3,9.7,23.9,150,161,20.9,50.9356,5.3136
1729126800,16.3,0.0,0.0,0.0,3120.0,3390.0,3,9.7,23.9,150,161,20.9,50.9356,5.3136
1729130400,16.5,0.1,0.0,0.0,2980.0,3410.0,51,10.1,24.9,138,155,24.1,51.2269,2.9271
1729132200,16.5,0.0,0.0,0.0,3040.0,3480.0,3,11.5,26.0,149,160,25.9,51.2269,2.927
1729137600,16.3,0.4,0.0,0.0,3240.0,3470.0,61,11.2,26.3,166,170,23.8,51.2968,4.5302
1729138500,16.4,0.0,0.0,0.0,3240.0,3540.0,3,11.2,25.6,169,175,23.8,51.1966,3.2172
1729138500,16.4,0.0,0.0,0.0,3240.0,3540.0,3,11.2,25.6,169,175,23.8,51.1966,3.2172
1729139400,16.4,0.0,0.0,0.0,3240.0,3610.0,3,11.2,24.9,171,179,24.1,51.245,4.4246
1729139400,16.4,0.0,0.0,0.0,3240.0,3610.0,3,11.2,24.9,171,179,24.1,51.245,4.4246
1729142100,16.9,0.0,0.0,0.0,3150.0,3770.0,3,12.2,24.9,184,195,27.7,50.8272,3.2817
1729143000,17.1,0.0,0.0,0.0,3080.0,3800.0,3,13.0,26.3,193,202,30.2,51.4629,4.451
1729143900,17.3,0.0,0.0,0.0,3000.0,3820.0,3,14.0,27.7,201,208,32.4,50.8358,4.341
1729144800,17.5,0.0,0.0,0.0,2920.0,3840.0,3,14.8,28.8,209,215,33.8,50.886,4.4672
1729146600,17.4,0.0,0.0,0.0,2820.0,3800.0,3,15.5,29.1,219,224,33.1,50.8332,4.221
1729147500,17.3,0.0,0.0,0.0,2770.0,3770.0,3,15.5,28.8,223,228,32.0,50.9931,3.8056
1729148400,17.2,0.0,0.0,0.0,2720.0,3750.0,3,15.5,28.1,228,232,31.0,50.8665,4.3647
1729149300,17.1,0.0,0.0,0.0,2710.0,3730.0,3,15.1,27.0,228,232,29.9,51.1979,3.2166
1729152900,16.8,0.0,0.0,0.0,2660.0,3650.0,3,12.2,22.8,227,230,25.9,51.1508,3.2666
1729155600,16.6,0.0,0.0,0.0,2670.0,3630.0,3,11.2,22.1,227,228,23.0,50.6842,4.3757
1729156500,16.8,0.0,0.0,0.0,2660.0,3610.0,3,10.8,21.8,223,224,22.3,50.8357,4.3411
1729158300,17.3,0.0,0.0,0.0,2640.0,3580.0,3,10.4,20.7,214,217,21.6,50.8794,4.717
1729159200,17.5,0.0,0.0,0.0,2630.0,3560.0,3,10.1,20.0,209,213,21.2,50.768,5.0015
1729161000,17.4,0.0,0.0,0.0,2630.0,3490.0,3,8.6,16.8,196,204,19.1,50.8358,4.341
1729161000,17.4,0.0,0.0,0.0,2630.0,3490.0,3,8.6,16.8,196,204,19.1,50.8358,4.341
1729161900,17.4,0.0,0.0,0.0,2620.0,3450.0,3,8.3,15.1,190,199,18.0,51.188,3.2231
1729163700,17.6,0.0,0.0,0.0,2660.0,3410.0,3,8.3,14.4,186,197,18.7,50.0046,5.3053
1729165500,18.1,0.0,0.0,0.0,2740.0,3400.0,3,10.4,16.8,191,202,23.0,50.8358,4.3411
1729166400,18.4,0.0,0.0,0.0,2780.0,3400.0,3,10.8,17.2,194,205,23.8,50.8137,4.3109
1729166400,18.4,0.0,0.0,0.0,2780.0,3400.0,3,10.8,17.2,194,205,23.8,50.8137,4.3109
1729168200,18.8,0.0,0.0,0.0,2780.0,3330.0,3,9.7,15.4,192,201,20.5,50.9307,5.328
1729170900,19.0,0.0,0.0,0.0,2800.0,3260.0,3,7.2,11.6,192,198,15.5,50.5708,4.3506
1729170900,19.0,0.0,0.0,0.0,2800.0,3260.0,3,7.2,11.6,192,198,15.5,50.5708,4.3506
1729171800,19.1,0.0,0.0,0.0,2820.0,3260.0,3,6.8,10.2,194,199,15.1,50.8358,4.341
1729174500,19.1,0.0,0.0,0.0,2870.0,3250.0,3,6.5,9.5,196,199,14.4,51.2402,4.4249
1729175400,19.0,0.0,0.0,0.0,2880.0,3250.0,3,7.2,11.2,193,197,14.8,50.8357,4.341
1729177200,18.6,0.0,0.0,0.0,2890.0,3230.0,3,7.9,13.3,188,194,15.1,50.8148,4.3134
1729178100,18.6,0.0,0.0,0.0,2900.0,3240.0,3,7.6,13.0,187,193,14.4,51.0181,4.4853
1729180800,18.9,0.0,0.0,0.0,2930.0,3250.0,3,6.1,9.5,184,190,11.2,51.363,4.4596
1729182600,18.7,0.0,0.0,0.0,2900.0,3240.0,3,5.0,8.4,187,190,8.3,50.5074,4.38
1729185300,18.2,0.0,0.0,0.0,2830.0,3210.0,3,4.0,5.6,146,146,5.4,50.5022,4.3917
1729186200,17.9,0.0,0.0,0.0,2800.0,3200.0,3,4.3,3.9,103,101,5.0,50.8358,4.341
1729188000,17.5,0.0,0.0,0.0,2720.0,3170.0,3,4.7,1.8,15,12,5.0,50.4723,4.3989
1729188900,17.4,0.0,0.0,0.0,2760.0,3160.0,3,4.7,2.8,28,35,5.0,50.8359,4.3411
1729189800,17.5,0.0,0.0,0.0,2810.0,3150.0,3,4.3,4.6,41,58,5.4,51.0871,3.1253
1729191600,17.4,0.0,0.0,0.0,2890.0,3120.0,3,4.0,7.7,67,103,5.4,50.8358,4.341
1729191600,17.4,0.0,0.0,0.0,2890.0,3120.0,3,4.0,7.7,67,103,5.4,50.8358,4.341
1729192500,16.9,0.0,0.0,0.0,2860.0,3120.0,3,3.6,7.4,101,121,4.7,49.6771,5.8186
1729193400,16.2,0.0,0.0,0.0,2820.0,3110.0,3,3.2,6.3,135,140,4.0,50.8358,4.341
1729194300,15.6,0.0,0.0,0.0,2790.0,3110.0,3,2.5,4.9,169,158,3.2,51.4634,4.4507
1729197000,15.2,0.0,0.0,0.0,2810.0,3100.0,3,3.2,1.4,264,113,4.3,51.2649,4.429
1729198800,15.6,0.0,0.0,0.0,2860.0,3090.0,3,4.3,1.8,325,50,7.2,50.9368,5.3125
1729199700,15.6,0.0,0.0,0.0,2840.0,3140.0,3,5.0,5.3,328,30,9.4,50.9368,5.3126
1729202400,15.4,0.0,0.0,0.0,2790.0,3280.0,3,7.6,19.3,338,329,15.8,49.6783,5.8159
1729204200,14.7,0.0,0.0,0.0,2780.0,3270.0,2,8.3,21.4,334,341,15.1,50.9368,5.3125
1729204200,14.7,0.0,0.0,0.0,2780.0,3270.0,2,8.3,21.4,334,341,15.1,50.9368,5.3125
1729205100,14.4,0.0,0.0,0.0,2770.0,3270.0,2,8.6,21.1,331,346,14.0,51.2246,4.4411
1729207800,14.9,0.0,0.0,0.0,2780.0,3250.0,2,9.7,20.4,335,350,16.2,51.188,3.2232
1729207800,14.9,0.0,0.0,0.0,2780.0,3250.0,2,9.7,20.4,335,350,16.2,51.188,3.2232
1729207800,14.9,0.0,0.0,0.0,2780.0,3250.0,2,9.7,20.4,335,350,16.2,51.188,3.2232
1729208700,15.3,0.0,0.0,0.0,2790.0,3250.0,3,9.7,20.0,338,349,18.0,49.6783,5.8158
1729210500,15.6,0.0,0.0,0.0,2810.0,3230.0,3,10.4,19.6,340,347,19.8,51.188,3.2231
1729213200,15.1,0.0,0.0,0.0,2820.0,3200.0,3,10.8,20.7,336,345,20.5,50.9369,5.3125
1729217700,14.9,0.0,0.0,0.0,2770.0,3200.0,3,8.6,18.6,10,6,14.8,50.8152,4.3138
1729218600,14.8,0.0,0.0,0.0,2820.0,3190.0,3,9.0,19.3,6,4,16.6,49.6802,5.8101
1729218600,14.8,0.0,0.0,0.0,2820.0,3190.0,3,9.0,19.3,6,4,16.6,49.6802,5.8101
1729219500,14.7,0.0,0.0,0.0,2860.0,3190.0,3,9.4,19.6,3,1,18.4,51.188,3.2232
1729220400,14.6,0.0,0.0,0.0,2910.0,3180.0,3,9.4,19.6,359,358,19.1,49.6783,5.8158
1729223100,14.8,0.0,0.0,0.0,2810.0,3140.0,3,8.3,17.2,4,4,16.2,50.836,4.3372
1729224900,14.9,0.0,0.0,0.0,2780.0,3120.0,3,7.2,15.4,10,10,14.0,51.0198,3.7496
1729225800,14.9,0.0,0.0,0.0,2790.0,3120.0,3,6.1,14.7,13,14,12.6,51.0207,4.4875
1729225800,14.9,0.0,0.0,0.0,2790.0,3120.0,3,6.1,14.7,13,14,12.6,51.0207,4.4875
1729225800,14.9,0.0,0.0,0.0,2790.0,3120.0,3,6.1,14.7,13,14,12.6,51.0207,4.4875
1729226700,14.9,0.0,0.0,0.0,2790.0,3110.0,3,5.0,14.0,17,18,11.2,51.3055,4.5484
1729229400,14.4,0.0,0.0,0.0,2800.0,3110.0,3,6.1,13.7,8,16,13.0,51.1658,4.4588
1729231200,14.1,0.0,0.0,0.0,2800.0,3110.0,3,7.9,14.0,355,10,14.8,50.8605,4.3624
1729233900,14.2,0.1,0.0,0.0,2750.0,3090.0,51,7.2,13.0,6,12,11.9,50.9836,4.823
1729235700,14.3,0.0,0.0,0.0,2740.0,3100.0,3,5.4,10.5,40,13,8.6,50.8357,4.341
1729235700,14.3,0.0,0.0,0.0,2740.0,3100.0,3,5.4,10.5,40,13,8.6,50.8357,4.341
1729238400,14.4,0.0,0.0,0.0,2770.0,3150.0,3,1.8,5.6,131,14,4.0,51.0527,4.494
1729240200,14.4,0.0,0.0,0.0,2810.0,3160.0,3,4.3,9.5,62,5,9.4,50.8636,3.7697
1729241100,14.4,0.0,0.0,0.0,2830.0,3160.0,3,6.5,11.9,27,1,13.0,50.8134,4.3109
1729245600,14.8,0.0,0.0,0.0,2840.0,3260.0,3,10.1,15.8,353,348,18.0,49.6801,5.81
1729247400,14.8,0.0,0.0,0.0,2870.0,3270.0,3,8.3,12.6,5,1,15.5,50.8134,4.3109
1729250100,15.1,0.0,0.0,0.0,2910.0,3300.0,3,5.8,8.1,30,25,13.0,50.0004,5.3104
1729251000,15.4,0.0,0.0,0.0,2910.0,3310.0,3,5.8,7.7,43,36,13.0,51.1865,4.4437
1729254600,15.9,0.0,0.0,0.0,2890.0,3380.0,3,4.0,5.3,10,4,11.2,50.8134,4.3109
1729255500,15.8,0.0,0.0,0.0,2880.0,3400.0,3,3.2,4.6,341,337,10.1,50.8357,4.3409
1729257300,15.7,0.0,0.0,0.0,2860.0,3420.0,3,2.2,3.5,331,331,8.3,50.8358,4.3411
1729257300,15.7,0.0,0.0,0.0,2860.0,3420.0,3,2.2,3.5,331,331,8.3,50.8358,4.3411
1729258200,15.6,0.0,0.0,0.0,2860.0,3420.0,3,2.2,2.8,349,354,7.9,50.8365,4.3374
1729261800,16.3,0.0,0.0,0.0,2860.0,3380.0,2,1.8,2.1,342,338,6.5,50.8358,4.3411
1729264500,16.9,0.0,0.0,0.0,2870.0,3310.0,2,2.9,4.6,294,281,8.3,50.8726,4.3679
1729264500,16.9,0.0,0.0,0.0,2870.0,3310.0,2,2.9,4.6,294,281,8.3,50.8726,4.3679
1729265400,16.8,0.0,0.0,0.0,2870.0,3300.0,2,4.7,6.7,291,284,10.4,50.8616,4.3624
1729266300,16.7,0.0,0.0,0.0,2880.0,3280.0,3,6.1,8.8,287,288,12.6,50.8616,4.3624
1729267200,16.6,0.0,0.0,0.0,2880.0,3260.0,3,6.8,10.2,283,291,13.3,51.0351,3.7099
1729268100,16.5,0.0,0.0,0.0,2900.0,3240.0,3,6.5,10.2,285,294,12.2,50.8359,4.3374
1729269000,16.4,0.0,0.0,0.0,2920.0,3220.0,3,5.8,9.5,288,297,10.1,51.1382,4.5706
1729269900,16.2,0.0,0.0,0.0,2940.0,3200.0,3,4.7,8.4,290,300,7.9,50.8358,4.3409
1729271700,16.0,0.0,0.0,0.0,2960.0,3190.0,3,2.5,6.7,322,319,5.0,49.6784,5.816
1729271700,16.0,0.0,0.0,0.0,2960.0,3190.0,3,2.5,6.7,322,319,5.0,49.6784,5.816
1729272600,15.9,0.0,0.0,0.0,2950.0,3200.0,3,1.4,5.6,352,334,4.3,50.8359,4.3413
1729274400,15.9,0.0,0.0,0.0,2940.0,3210.0,3,0.7,4.9,52,5,4.3,50.8359,4.3412
1729275300,15.8,0.0,0.0,0.0,2910.0,3210.0,3,2.2,6.0,86,331,6.1,49.6784,5.8159
1729278000,15.4,0.0,0.0,0.0,2800.0,3200.0,3,8.6,9.8,188,227,13.0,50.7785,4.9844
1729278900,15.4,0.0,0.0,0.0,2810.0,3210.0,3,8.6,8.8,189,236,12.2,50.8358,4.341
1729278900,15.4,0.0,0.0,0.0,2810.0,3210.0,3,8.6,8.8,189,236,12.2,50.8358,4.341
1729279800,15.3,0.0,0.0,0.0,2830.0,3220.0,3,7.6,6.7,189,245,9.7,51.2214,4.4442
1729282500,15.2,0.0,0.0,0.0,2870.0,3220.0,3,5.0,4.9,201,259,5.4,51.2214,4.4442
1729284300,15.4,0.0,0.0,0.0,2900.0,3190.0,3,5.0,8.8,224,253,5.8,49.6772,5.8185
1729286100,15.4,0.0,0.0,0.0,2920.0,3190.0,3,4.7,10.2,231,241,5.8,50.814,4.313
1729289700,15.1,0.2,0.0,0.0,2890.0,3170.0,53,3.6,8.8,217,209,6.8,51.2215,4.4443
1729289700,15.1,0.2,0.0,0.0,2890.0,3170.0,53,3.6,8.8,217,209,6.8,51.2215,4.4443
1729290600,14.8,0.2,0.0,0.0,2870.0,3130.0,53,4.7,9.1,214,206,8.6,51.1895,3.223
1729291500,14.6,0.2,0.0,0.0,2850.0,3100.0,53,5.8,10.2,211,203,10.4,50.8357,4.341
1729295100,14.6,0.0,0.0,0.0,2760.0,3030.0,3,8.3,14.4,255,250,18.0,49.6772,5.8185
1729295100,14.6,0.0,0.0,0.0,2760.0,3030.0,3,8.3,14.4,255,250,18.0,49.6772,5.8185
1729296900,14.6,0.0,0.0,0.0,2770.0,3030.0,3,9.0,16.1,270,268,20.9,50.8358,4.3411
1729298700,14.4,0.0,0.0,0.0,2820.0,3050.0,3,9.7,16.8,269,270,22.7,50.814,4.3129
1729299600,14.3,0.0,0.0,0.0,2840.0,3060.0,3,9.4,16.8,269,271,22.3,51.2214,4.4443
1729301400,13.8,0.1,0.0,0.0,2830.0,3060.0,51,7.2,14.7,269,272,17.3,49.6784,5.8159
1729302300,13.6,0.1,0.0,0.0,2830.0,3060.0,51,5.4,13.3,268,272,13.7,50.8357,4.3409
1729302300,13.6,0.1,0.0,0.0,2830.0,3060.0,51,5.4,13.3,268,272,13.7,50.8357,4.3409
1729302300,13.6,0.1,0.0,0.0,2830.0,3060.0,51,5.4,13.3,268,272,13.7,50.8357,4.3409
1729305000,13.4,0.5,0.0,0.0,2810.0,3050.0,61,2.9,9.1,246,267,6.5,50.814,4.3129
1729308600,13.2,0.1,0.0,0.0,2780.0,3020.0,51,2.5,7.4,215,250,5.4,50.8363,4.3374
1729311300,12.9,0.0,0.0,0.0,2730.0,3010.0,3,4.0,8.8,204,233,7.9,50.8349,3.3525
1729311300,12.9,0.0,0.0,0.0,2730.0,3010.0,3,4.0,8.8,204,233,7.9,50.8349,3.3525
1729313100,12.9,0.0,0.0,0.0,2660.0,3040.0,3,4.7,9.5,201,222,7.9,49.6784,5.816
1729315800,12.9,0.0,0.0,0.0,2680.0,3010.0,3,6.1,14.0,189,209,11.5,49.6784,5.8159
1729318500,12.9,0.0,0.0,0.0,2750.0,2990.0,3,7.6,18.9,179,200,15.1,50.8358,4.3373
1729319400,12.9,0.0,0.0,0.0,2760.0,3010.0,3,7.9,19.6,180,199,15.8,50.8359,4.3413
1729319400,12.9,0.0,0.0,0.0,2760.0,3010.0,3,7.9,19.6,180,199,15.8,50.8359,4.3413
1729322100,12.8,0.0,0.0,0.0,2770.0,3040.0,3,8.3,20.4,184,195,16.9,49.6784,5.8159
1729323000,12.8,0.0,0.0,0.0,2760.0,3020.0,3,8.3,20.0,186,194,16.9,50.1497,5.2691
1729324800,12.8,0.0,0.0,0.0,2720.0,2990.0,3,8.3,19.3,190,193,17.3,51.1979,3.2165
1729326600,12.9,0.0,0.0,0.0,2700.0,3010.0,3,8.3,17.9,182,189,16.9,49.6784,5.8159
1729327500,12.9,0.0,0.0,0.0,2690.0,3010.0,3,8.3,17.2,177,186,16.9,49.6784,5.8159
1729328400,13.1,0.0,0.0,0.0,2680.0,3020.0,3,8.6,17.2,173,184,17.6,51.2152,4.421
1729328400,13.1,0.0,0.0,0.0,2680.0,3020.0,3,8.6,17.2,173,184,17.6,51.2152,4.421
1729329300,13.2,0.0,0.0,0.0,2640.0,3000.0,3,9.4,17.9,181,188,19.8,50.9611,3.8799
1729331100,13.6,0.0,0.0,0.0,2570.0,2970.0,3,10.8,21.1,196,197,25.6,50.8359,4.3412
1729332000,13.9,0.0,0.0,0.0,2530.0,2950.0,3,11.5,22.1,203,201,28.1,50.8371,4.3388
1729336500,14.4,0.0,0.0,0.0,1670.0,2900.0,3,15.5,25.3,198,201,33.1,50.8358,4.3411
1729336500,14.4,0.0,0.0,0.0,1670.0,2900.0,3,15.5,25.3,198,201,33.1,50.8358,4.3411
1729336500,14.4,0.0,0.0,0.0,1670.0,2900.0,3,15.5,25.3,198,201,33.1,50.8358,4.3411
1729336500,14.4,0.0,0.0,0.0,1670.0,2900.0,3,15.5,25.3,198,201,33.1,50.8358,4.3411
1729341000,14.9,0.0,0.0,0.0,2220.0,2880.0,3,19.1,29.1,197,200,38.2,51.0616,3.5894
1729341000,14.9,0.0,0.0,0.0,2220.0,2880.0,3,19.1,29.1,197,200,38.2,51.0616,3.5894
1729341900,14.9,0.0,0.0,0.0,2270.0,2900.0,3,18.4,28.8,199,201,38.2,51.1043,3.1419
1729341900,14.9,0.0,0.0,0.0,2270.0,2900.0,3,18.4,28.8,199,201,38.2,51.1043,3.1419
1729343700,14.8,0.0,0.0,0.0,2350.0,2850.0,3,16.6,26.0,203,204,35.3,49.7088,5.6551
1729343700,14.8,0.0,0.0,0.0,2350.0,2850.0,3,16.6,26.0,203,204,35.3,49.7088,5.6551
1729344600,14.6,0.0,0.0,0.0,2380.0,2780.0,3,15.1,23.2,206,206,32.0,51.1974,4.2229
1729345500,14.4,0.0,0.0,0.0,2410.0,2720.0,3,13.7,20.7,208,208,28.8,51.1719,4.4553
1729347300,14.1,0.0,0.0,0.0,2440.0,2680.0,3,13.3,19.6,206,206,26.6,50.818,5.1769
1729349100,13.9,0.0,0.0,0.0,2430.0,2730.0,3,15.1,22.8,197,198,28.8,51.1969,3.2167
1729350900,14.0,0.0,0.0,0.0,2420.0,2770.0,3,15.5,24.2,192,193,29.5,50.8357,4.3409
1729352700,14.3,0.0,0.0,0.0,2400.0,2790.0,3,14.4,23.5,191,190,28.1,49.6784,5.8159
1729352700,14.3,0.0,0.0,0.0,2400.0,2790.0,3,14.4,23.5,191,190,28.1,49.6784,5.8159
1729353600,14.4,0.0,0.0,0.0,2390.0,2800.0,3,14.0,23.5,191,189,27.7,50.8359,4.3414
1729356300,14.6,0.0,0.0,0.0,2380.0,2750.0,3,15.1,24.9,180,182,28.4,51.209,4.2644
1729357200,14.6,0.0,0.0,0.0,2380.0,2730.0,3,15.1,25.3,176,180,28.1,49.6773,5.8182
1729358100,14.5,0.0,0.0,0.0,2400.0,2770.0,3,14.4,25.3,173,178,27.4,50.8358,4.3415
1729358100,14.5,0.0,0.0,0.0,2400.0,2770.0,3,14.4,25.3,173,178,27.4,50.8358,4.3415
1729359000,14.3,0.0,0.0,0.0,2430.0,2810.0,3,13.0,24.6,171,176,25.9,49.6773,5.8183
1729361700,13.9,0.0,0.0,0.0,2480.0,2880.0,3,10.1,22.8,167,173,21.6,49.6784,5.8159
1729362600,13.8,0.0,0.0,0.0,2490.0,2860.0,3,9.4,21.8,169,176,20.2,50.8358,4.3373
1729363500,13.8,0.0,0.0,0.0,2490.0,2850.0,3,9.0,21.1,171,178,18.7,51.1542,3.2576
1729364400,13.8,0.0,0.0,0.0,2500.0,2830.0,3,9.0,20.7,173,180,18.4,51.2216,2.9332
1729369800,13.7,0.0,0.0,0.0,2450.0,2870.0,3,11.5,24.2,186,186,24.1,49.6784,5.8159
1729370700,13.6,0.0,0.0,0.0,2430.0,2900.0,3,11.2,23.9,183,185,23.4,49.6773,5.8183
1729370700,13.6,0.0,0.0,0.0,2430.0,2900.0,3,11.2,23.9,183,185,23.4,49.6773,5.8183
1729373400,13.6,0.0,0.0,0.0,2460.0,2910.0,3,9.7,22.1,179,183,20.2,49.6773,5.8183
1729376100,13.8,0.0,0.0,0.0,2510.0,2870.0,3,9.0,20.7,177,183,17.6,50.8358,4.3411
1729378800,13.4,0.0,0.0,0.0,2550.0,2790.0,3,9.4,22.5,171,182,17.6,50.8358,4.3411
1729380600,13.5,0.0,0.0,0.0,2530.0,2760.0,3,10.1,23.2,183,187,18.7,49.6773,5.8183
1729381500,13.6,0.0,0.0,0.0,2520.0,2750.0,3,10.8,23.9,188,189,19.4,51.2249,4.4404
1729383300,13.9,0.0,0.0,0.0,2490.0,2760.0,3,12.6,24.9,192,192,21.2,50.8151,4.3137
1729383300,13.9,0.0,0.0,0.0,2490.0,2760.0,3,12.6,24.9,192,192,21.2,50.8151,4.3137
1729386000,14.2,0.0,0.0,0.0,2410.0,2850.0,3,15.1,26.3,184,193,24.8,51.1895,3.223
1729389600,13.9,0.0,0.0,0.0,2500.0,3150.0,3,10.1,21.1,179,186,19.4,51.2249,4.4404
1729389600,13.9,0.0,0.0,0.0,2500.0,3150.0,3,10.1,21.1,179,186,19.4,51.2249,4.4404
1729392300,13.8,0.0,0.0,0.0,2380.0,3360.0,3,11.9,22.5,184,190,20.2,51.1968,3.218
1729395000,13.8,0.0,0.0,0.0,2240.0,3430.0,3,11.2,20.4,180,185,20.5,51.225,4.4404
1729395900,13.8,0.0,0.0,0.0,2180.0,3420.0,3,10.4,18.9,177,182,20.2,49.6773,5.8183
1729398600,13.4,0.0,0.0,0.0,2030.0,3480.0,3,9.0,18.9,185,186,18.0,50.8913,4.422
1729402200,13.4,0.0,0.0,0.0,1870.0,3550.0,3,9.7,21.1,184,186,18.7,50.8357,4.341
